imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating
tt0011317,6.2,135,6.6,7.0,,,6.6,9.0,6.3,47.0,6.3,6.3,49.0,6.3,97.0,,,6.7,8.0,6.3,43.0,6.3,42.0,6.5,8.0,,,6.0,1.0,7.0,2.0,6.6,5.0,5.9,33.0,6.5
tt0011344,6.2,105,6.7,7.0,,,5.1,6.0,6.3,37.0,6.7,6.7,48.0,6.5,79.0,,,5.1,6.0,6.6,31.0,6.6,41.0,6.4,8.0,,,,,4.3,3.0,10.0,5.0,5.7,24.0,6.8
tt0011358,6.6,332,6.5,7.0,6.0,1.0,6.2,15.0,6.7,122.0,6.7,6.7,132.0,6.6,257.0,6.0,1.0,6.2,15.0,6.7,113.0,6.6,122.0,6.7,17.0,,,,,6.0,8.0,7.3,9.0,5.9,44.0,6.7
tt0011369,6.0,113,8.6,10.0,,,10.0,2.0,7.8,35.0,4.2,4.2,27.0,4.3,27.0,,,,,5.9,13.0,3.7,14.0,6.5,37.0,,,10.0,2.0,10.0,22.0,5.0,13.0,2.2,8.0,6.6
tt0011370,6.8,323,7.1,7.0,,,7.2,27.0,6.9,125.0,6.5,6.5,116.0,6.7,240.0,,,7.2,24.0,6.8,107.0,6.2,101.0,8.0,32.0,,,6.7,3.0,7.9,14.0,8.2,15.0,5.7,53.0,7.1
tt0011371,6.7,264,6.8,7.0,,,6.1,16.0,6.7,86.0,6.8,6.8,121.0,6.6,211.0,,,5.9,13.0,6.7,82.0,6.7,109.0,7.9,19.0,,,6.7,3.0,8.5,4.0,8.4,12.0,6.0,43.0,6.9
tt0011387,6.7,1102,6.9,7.0,,,6.5,63.0,6.6,397.0,6.8,6.8,429.0,6.7,812.0,,,6.6,49.0,6.6,356.0,6.9,390.0,6.7,85.0,,,6.1,14.0,7.2,37.0,6.2,32.0,6.5,136.0,6.8
tt0011414,4.9,142,6.8,8.0,,,5.0,3.0,5.2,15.0,4.3,4.3,111.0,4.4,79.0,,,5.0,2.0,4.9,13.0,4.0,63.0,6.0,50.0,,,5.0,1.0,6.5,2.0,5.5,47.0,3.8,27.0,7.2
tt0011415,5.9,105,6.2,6.0,,,5.0,9.0,6.0,28.0,6.3,6.3,47.0,6.0,79.0,,,4.4,6.0,6.0,27.0,6.3,43.0,6.3,8.0,,,7.7,3.0,7.0,1.0,7.0,3.0,5.7,22.0,6.4
tt0011439,7.1,2145,7.3,7.0,,,6.8,177.0,7.0,732.0,7.2,7.2,777.0,7.0,1472.0,,,6.8,142.0,7.0,616.0,7.2,680.0,7.1,224.0,,,6.9,35.0,7.1,101.0,7.2,86.0,6.6,186.0,7.3
tt0011440,6.6,195,6.4,7.0,7.0,1.0,6.0,12.0,6.5,73.0,6.9,6.9,71.0,6.6,141.0,7.0,1.0,6.0,11.0,6.4,62.0,6.9,64.0,6.7,18.0,,,5.0,1.0,6.6,9.0,6.4,7.0,6.4,40.0,6.7
tt0011474,6.5,129,6.4,7.0,,,5.9,11.0,6.9,31.0,6.9,6.9,59.0,6.7,87.0,,,6.4,8.0,6.8,25.0,6.9,51.0,6.3,14.0,,,4.0,3.0,7.7,5.0,6.8,6.0,6.1,27.0,7.0
tt0011513,5.7,189,6.2,6.0,,,5.6,11.0,5.7,70.0,5.7,5.7,73.0,5.7,140.0,,,5.7,8.0,5.7,62.0,5.7,64.0,5.3,16.0,,,5.0,3.0,5.3,7.0,7.0,4.0,5.5,28.0,5.6
tt0011588,6.4,355,6.7,7.0,,,6.6,29.0,6.2,127.0,6.6,6.6,130.0,6.3,230.0,,,6.6,19.0,6.1,98.0,6.5,106.0,6.9,57.0,,,6.2,10.0,6.9,24.0,7.1,22.0,5.7,53.0,6.8
tt0011607,7.1,1032,7.2,7.0,,,7.0,100.0,7.2,398.0,7.1,7.1,321.0,7.1,730.0,,,7.0,85.0,7.2,350.0,7.1,273.0,7.5,95.0,,,7.1,13.0,7.4,41.0,7.8,40.0,6.5,110.0,7.3
tt0011623,6.1,149,8.4,10.0,,,8.7,3.0,6.2,20.0,4.3,4.3,34.0,5.2,50.0,,,8.0,2.0,6.2,15.0,4.3,28.0,5.1,12.0,,,10.0,1.0,5.6,5.0,3.8,6.0,3.5,19.0,7.2
tt0011641,6.5,153,6.8,7.0,,,6.1,14.0,6.3,50.0,6.8,6.8,52.0,6.4,107.0,,,5.9,12.0,6.4,46.0,6.6,44.0,7.2,14.0,,,8.5,2.0,7.2,4.0,7.8,8.0,5.6,31.0,6.6
tt0011647,5.7,123,6.1,6.0,,,8.2,4.0,5.5,30.0,5.7,5.7,72.0,5.6,92.0,,,8.0,3.0,5.4,23.0,5.6,64.0,6.3,15.0,,,9.0,1.0,5.8,5.0,6.4,8.0,5.3,25.0,5.9
tt0011652,6.1,1402,6.2,6.0,,,6.1,110.0,6.1,559.0,6.3,6.3,417.0,6.1,968.0,,,5.8,82.0,6.0,494.0,6.2,372.0,6.7,131.0,,,6.9,28.0,6.5,57.0,6.9,43.0,6.0,110.0,6.3
tt0011679,6.0,265,6.6,7.0,,,4.5,21.0,5.9,87.0,6.2,6.2,81.0,5.9,173.0,,,4.0,14.0,5.9,76.0,6.2,66.0,6.3,26.0,,,10.0,5.0,5.4,8.0,6.6,13.0,5.2,27.0,6.2
tt0011716,5.2,575,7.9,9.0,5.0,1.0,5.3,10.0,6.2,90.0,4.6,4.6,422.0,5.4,312.0,5.0,1.0,5.9,9.0,6.3,72.0,4.9,226.0,3.4,213.0,,,2.0,1.0,2.9,17.0,2.8,194.0,4.2,32.0,6.6
tt0011723,6.4,763,6.5,6.0,,,6.2,50.0,6.1,280.0,6.8,6.8,278.0,6.3,561.0,,,6.1,43.0,6.1,256.0,6.6,249.0,7.2,55.0,,,6.6,7.0,6.0,20.0,8.0,26.0,5.9,83.0,6.3
tt0011741,6.3,210,6.7,7.0,,,4.9,6.0,6.0,72.0,6.5,6.5,89.0,6.1,136.0,,,3.7,3.0,5.8,52.0,6.6,77.0,6.4,35.0,,,6.7,3.0,6.5,20.0,5.4,12.0,5.8,28.0,6.5
tt0011742,6.1,625,6.3,6.0,,,6.0,38.0,6.1,240.0,6.1,6.1,245.0,6.0,472.0,,,5.8,32.0,6.0,214.0,6.0,216.0,7.0,52.0,,,7.1,6.0,7.0,21.0,7.0,25.0,5.9,80.0,6.1
tt0011753,5.5,168,5.8,6.0,,,3.6,10.0,5.6,53.0,5.5,5.5,73.0,5.4,127.0,,,4.0,8.0,5.6,47.0,5.5,67.0,4.3,11.0,,,2.5,2.0,5.1,5.0,5.0,3.0,5.4,36.0,5.6
tt0011779,6.5,191,6.7,7.0,,,6.6,6.0,6.1,52.0,7.1,7.1,76.0,6.5,118.0,,,6.5,4.0,6.0,42.0,7.1,65.0,7.2,21.0,,,7.0,2.0,7.0,8.0,7.3,9.0,6.6,30.0,6.9
tt0011833,6.9,425,6.9,7.0,,,6.8,59.0,6.9,175.0,6.6,6.6,106.0,6.9,304.0,,,6.8,49.0,6.9,152.0,6.7,92.0,6.5,39.0,,,6.8,9.0,7.0,16.0,5.4,11.0,6.1,57.0,7.0
tt0011837,6.1,356,6.2,6.0,,,6.0,24.0,6.0,135.0,6.3,6.3,132.0,6.0,272.0,,,5.9,22.0,6.0,122.0,6.2,123.0,6.9,22.0,,,8.5,2.0,6.7,10.0,7.4,7.0,5.6,57.0,6.1
tt0011841,7.4,4961,7.9,8.0,8.0,2.0,7.5,466.0,7.3,1858.0,7.5,7.5,1761.0,7.4,3249.0,8.0,2.0,7.5,366.0,7.3,1514.0,7.5,1299.0,7.5,883.0,,,7.5,98.0,7.5,326.0,7.4,448.0,6.7,216.0,7.5
tt0011865,6.7,1321,7.9,8.0,,,6.3,63.0,6.9,353.0,6.7,6.7,749.0,6.7,787.0,,,6.2,50.0,6.8,268.0,6.7,454.0,6.7,384.0,,,6.8,13.0,6.8,81.0,6.5,289.0,6.0,86.0,6.9
tt0011870,6.3,2465,6.4,6.0,7.0,1.0,6.3,385.0,6.3,1025.0,6.4,6.4,567.0,6.3,1726.0,7.0,1.0,6.3,309.0,6.3,874.0,6.3,494.0,6.5,278.0,,,6.6,69.0,6.4,136.0,6.7,63.0,6.1,144.0,6.5
tt0011904,6.8,1037,7.0,7.0,,,6.6,44.0,6.9,334.0,6.8,6.8,455.0,6.8,731.0,,,6.5,27.0,6.9,284.0,6.8,401.0,6.8,117.0,,,6.8,17.0,6.8,48.0,6.8,50.0,6.2,112.0,6.9
tt0011908,6.0,101,6.3,6.0,,,3.5,4.0,6.1,37.0,6.6,6.6,39.0,6.1,75.0,,,3.3,3.0,6.1,32.0,6.6,38.0,6.1,7.0,,,4.0,1.0,6.9,5.0,4.0,1.0,6.3,19.0,6.8
tt0011909,6.6,1208,7.8,8.0,,,6.6,33.0,6.8,289.0,6.4,6.4,734.0,6.6,719.0,,,6.3,25.0,6.7,220.0,6.5,457.0,6.5,350.0,,,7.0,8.0,6.9,67.0,5.7,273.0,5.6,80.0,6.7
tt0011948,6.9,364,6.9,7.0,,,7.3,30.0,6.9,138.0,7.0,7.0,130.0,6.9,273.0,,,7.2,26.0,6.8,117.0,7.0,124.0,7.2,28.0,,,8.0,4.0,7.3,19.0,5.0,5.0,6.5,40.0,7.1
tt0011960,7.0,1025,7.0,7.0,,,6.8,90.0,7.0,399.0,6.9,6.9,375.0,6.9,767.0,,,6.7,71.0,6.9,345.0,6.9,330.0,7.3,107.0,,,7.2,17.0,7.2,51.0,7.3,39.0,6.3,124.0,7.0
tt0011979,6.8,497,6.8,7.0,,,6.5,41.0,6.6,145.0,7.1,7.1,226.0,6.8,334.0,,,6.4,32.0,6.6,112.0,7.1,182.0,6.7,83.0,,,6.9,9.0,6.7,32.0,6.7,40.0,6.3,67.0,6.8
tt0012016,6.4,170,8.2,10.0,,,6.7,8.0,7.1,24.0,4.3,4.3,38.0,5.6,56.0,,,6.8,5.0,6.8,18.0,4.6,29.0,5.8,16.0,,,7.7,3.0,8.4,5.0,3.3,8.0,4.4,22.0,8.2
tt0012027,6.6,875,6.7,7.0,,,6.6,45.0,6.6,253.0,6.7,6.7,399.0,6.5,529.0,,,6.4,18.0,6.4,170.0,6.6,327.0,7.0,179.0,,,6.8,27.0,7.1,80.0,6.8,68.0,6.3,91.0,6.5
tt0012068,6.8,415,7.0,7.0,,,6.5,19.0,6.6,94.0,6.9,6.9,206.0,6.7,251.0,,,6.6,12.0,6.6,64.0,6.8,169.0,7.0,72.0,,,6.1,7.0,6.5,29.0,7.8,35.0,6.2,61.0,6.9
tt0012122,5.5,133,5.9,6.0,,,4.6,11.0,5.4,38.0,5.9,5.9,59.0,5.5,103.0,,,4.8,9.0,5.4,35.0,5.9,56.0,4.6,7.0,,,4.0,2.0,10.0,1.0,6.0,3.0,5.5,36.0,5.3
tt0012125,6.4,116,7.2,7.0,,,7.2,4.0,6.0,17.0,6.3,6.3,60.0,6.2,75.0,,,6.3,3.0,5.8,16.0,6.2,54.0,7.5,8.0,,,10.0,1.0,9.0,1.0,7.0,6.0,5.8,28.0,6.6
tt0012134,7.0,362,6.9,7.0,,,7.0,31.0,7.2,140.0,6.9,6.9,131.0,6.9,259.0,,,6.9,25.0,6.9,119.0,6.7,107.0,8.2,45.0,,,7.5,5.0,9.0,18.0,7.5,22.0,5.9,54.0,7.6
tt0012136,6.4,268,7.9,9.0,,,5.8,10.0,5.9,37.0,6.0,6.0,112.0,6.0,129.0,,,5.7,9.0,5.9,30.0,6.0,86.0,6.1,34.0,,,10.0,1.0,5.4,7.0,6.3,26.0,4.7,37.0,6.7
tt0012187,6.5,123,6.8,7.0,7.0,1.0,4.3,7.0,6.2,32.0,6.9,6.9,65.0,6.4,93.0,7.0,1.0,3.8,5.0,6.1,28.0,6.8,57.0,7.4,13.0,,,7.0,2.0,8.7,3.0,7.4,8.0,6.4,35.0,7.0
tt0012190,7.2,3058,7.8,8.0,,,6.9,170.0,7.1,1008.0,7.3,7.3,1418.0,7.1,1931.0,,,7.1,126.0,7.0,776.0,7.2,994.0,7.3,676.0,,,6.6,43.0,7.3,218.0,7.6,411.0,6.6,174.0,7.3
tt0012249,7.0,382,7.2,7.0,,,7.2,35.0,7.1,156.0,6.6,6.6,113.0,6.9,252.0,,,7.1,26.0,6.9,124.0,6.5,97.0,7.7,51.0,,,7.4,8.0,8.0,27.0,6.9,15.0,6.1,53.0,7.4
tt0012281,6.8,209,6.8,7.0,,,6.5,13.0,6.6,85.0,7.0,7.0,73.0,6.8,146.0,,,6.2,9.0,6.6,70.0,7.0,65.0,6.7,21.0,,,7.0,4.0,7.0,9.0,6.2,7.0,6.7,44.0,6.7
tt0012313,6.7,286,6.9,7.0,,,6.4,8.0,6.6,67.0,6.9,6.9,127.0,6.7,177.0,,,6.7,6.0,6.6,55.0,6.8,110.0,7.3,29.0,,,6.5,2.0,6.4,11.0,7.9,15.0,6.2,40.0,6.7
tt0012314,6.6,239,6.7,7.0,,,6.3,7.0,6.5,74.0,6.8,6.8,105.0,6.7,162.0,,,6.9,6.0,6.6,59.0,6.8,93.0,5.9,26.0,,,1.0,1.0,6.0,14.0,6.7,11.0,6.4,39.0,6.6
tt0012334,6.8,215,6.8,7.0,,,6.5,17.0,6.9,75.0,6.9,6.9,85.0,6.8,163.0,,,6.5,14.0,6.9,66.0,6.9,80.0,6.6,14.0,,,6.7,3.0,6.1,6.0,7.3,5.0,6.5,46.0,7.3
tt0012349,8.3,109038,8.2,8.0,8.5,99.0,8.4,24061.0,8.3,39943.0,8.3,8.3,13936.0,8.3,68999.0,8.5,80.0,8.3,19750.0,8.3,33968.0,8.3,11699.0,8.4,12273.0,8.8,13.0,8.4,4001.0,8.4,5574.0,8.3,2024.0,7.7,598.0,8.2
tt0012364,8.1,10054,7.9,8.0,7.0,4.0,8.2,1849.0,8.1,4399.0,7.9,7.9,1951.0,8.1,7170.0,8.0,3.0,8.2,1536.0,8.1,3797.0,7.9,1639.0,8.0,1171.0,4.0,1.0,8.0,287.0,7.9,560.0,8.2,290.0,7.5,277.0,8.1
tt0012382,6.1,268,6.3,6.0,,,5.3,10.0,5.9,70.0,6.3,6.3,137.0,6.1,194.0,,,5.3,8.0,5.9,60.0,6.3,120.0,6.3,25.0,,,7.5,2.0,6.6,9.0,6.3,13.0,5.7,47.0,6.2
tt0012397,6.7,276,7.0,7.0,,,5.9,11.0,7.0,83.0,6.3,6.3,132.0,6.6,183.0,,,5.1,8.0,6.9,65.0,6.3,105.0,7.1,46.0,,,7.7,3.0,7.2,17.0,6.6,26.0,5.3,42.0,7.1
tt0012408,6.5,338,6.8,7.0,,,6.8,14.0,6.7,77.0,6.4,6.4,158.0,6.5,211.0,,,6.6,8.0,6.7,64.0,6.4,133.0,6.7,42.0,,,7.0,6.0,6.8,12.0,6.4,22.0,6.0,45.0,6.5
tt0012465,7.0,311,7.0,7.0,,,6.3,20.0,6.8,92.0,7.3,7.3,142.0,7.0,211.0,,,5.9,11.0,6.8,79.0,7.3,115.0,7.3,46.0,,,6.9,9.0,7.4,11.0,7.3,24.0,7.1,56.0,7.1
tt0012486,6.2,237,6.2,6.0,,,6.0,6.0,6.0,95.0,6.6,6.6,76.0,6.1,163.0,,,5.5,4.0,5.9,85.0,6.4,67.0,7.3,18.0,,,7.0,2.0,7.4,9.0,7.3,7.0,5.7,32.0,6.5
tt0012494,7.7,5136,7.4,8.0,6.0,2.0,7.8,621.0,7.6,2154.0,7.6,7.6,1289.0,7.6,3515.0,6.0,1.0,7.7,511.0,7.6,1843.0,7.6,1070.0,7.9,603.0,6.0,1.0,7.9,106.0,7.9,280.0,7.9,200.0,6.8,227.0,7.6
tt0012513,6.5,209,6.6,7.0,,,6.0,13.0,6.4,65.0,6.7,6.7,94.0,6.5,142.0,,,5.8,7.0,6.3,50.0,6.7,80.0,6.6,33.0,,,6.3,6.0,6.8,14.0,6.4,13.0,6.3,38.0,6.6
tt0012532,7.4,4678,7.8,8.0,8.3,6.0,7.2,423.0,7.3,1680.0,7.5,7.5,1854.0,7.3,3080.0,8.3,6.0,7.2,331.0,7.3,1320.0,7.5,1353.0,7.4,938.0,,,7.3,90.0,7.4,341.0,7.6,491.0,6.8,214.0,7.4
tt0012538,6.5,469,6.7,7.0,,,6.4,26.0,6.4,155.0,6.6,6.6,203.0,6.4,356.0,,,6.3,19.0,6.4,144.0,6.5,183.0,7.3,33.0,,,6.8,7.0,7.8,10.0,7.2,14.0,6.5,54.0,6.6
tt0012631,6.7,130,6.7,7.0,,,6.2,16.0,6.7,55.0,7.0,7.0,33.0,6.7,96.0,,,6.2,15.0,6.8,47.0,6.9,31.0,6.4,8.0,,,6.0,1.0,6.0,5.0,7.5,2.0,6.1,21.0,6.9
tt0012642,6.9,941,7.0,7.0,,,7.0,50.0,6.9,336.0,6.9,6.9,387.0,6.9,700.0,,,6.9,38.0,6.9,292.0,6.9,356.0,7.3,79.0,,,7.5,12.0,7.5,41.0,6.6,26.0,6.7,118.0,7.0
tt0012645,6.8,123,6.8,7.0,,,6.2,6.0,6.8,41.0,7.0,7.0,60.0,6.8,93.0,,,6.3,5.0,6.5,35.0,7.2,51.0,6.4,13.0,,,6.0,1.0,8.5,4.0,4.1,8.0,6.6,23.0,6.8
tt0012650,6.4,217,6.5,7.0,,,5.5,22.0,6.3,83.0,6.7,6.7,79.0,6.4,166.0,,,5.5,17.0,6.3,74.0,6.7,73.0,6.2,17.0,,,5.3,5.0,6.5,6.0,6.6,6.0,5.8,36.0,6.5
tt0012651,6.2,1391,6.3,6.0,,,6.2,153.0,6.2,536.0,6.3,6.3,428.0,6.2,1020.0,,,6.2,133.0,6.2,478.0,6.2,382.0,6.4,106.0,,,6.3,19.0,6.2,45.0,6.7,41.0,6.1,131.0,6.1
tt0012675,6.4,3055,7.2,7.0,3.0,1.0,6.1,207.0,6.3,975.0,6.5,6.5,1368.0,6.2,1806.0,3.0,1.0,5.7,132.0,6.1,709.0,6.4,933.0,7.0,767.0,,,6.9,73.0,6.9,255.0,7.0,425.0,5.9,175.0,6.5
tt0012699,5.8,109,6.8,7.0,,,4.7,6.0,5.9,25.0,6.0,6.0,52.0,5.8,71.0,,,4.7,6.0,5.9,23.0,6.0,41.0,8.5,12.0,,,,,6.5,2.0,7.0,10.0,5.2,19.0,6.5
tt0012745,6.9,135,6.7,7.0,,,7.3,3.0,7.0,35.0,6.8,6.8,66.0,6.8,96.0,,,7.3,3.0,6.9,30.0,6.7,61.0,7.8,9.0,,,,,7.7,5.0,8.2,4.0,6.3,29.0,6.7
tt0012752,6.9,846,7.0,7.0,,,6.5,48.0,6.8,238.0,7.1,7.1,386.0,6.9,592.0,,,6.5,36.0,6.8,195.0,7.1,342.0,7.0,91.0,,,6.5,12.0,7.0,37.0,7.1,41.0,6.3,102.0,7.1
tt0012755,6.8,163,7.0,7.0,,,6.1,6.0,6.9,43.0,6.7,6.7,88.0,6.6,113.0,,,5.3,3.0,6.7,34.0,6.6,73.0,7.4,26.0,,,8.0,3.0,7.7,9.0,7.0,14.0,5.6,29.0,6.8
tt0012763,6.8,1722,7.9,8.0,,,6.9,84.0,7.0,570.0,6.7,6.7,861.0,6.9,1121.0,,,6.8,64.0,7.0,457.0,6.7,584.0,6.9,400.0,,,7.3,20.0,7.0,108.0,6.3,271.0,6.5,111.0,7.2
tt0012769,5.9,133,6.0,6.0,,,5.7,6.0,5.7,22.0,6.0,6.0,69.0,5.9,86.0,,,5.4,5.0,5.7,21.0,6.1,59.0,4.3,9.0,,,,,,,4.3,9.0,5.0,25.0,6.0
tt0012806,6.2,323,6.3,6.0,,,6.1,24.0,6.0,112.0,6.5,6.5,129.0,6.1,246.0,,,6.0,22.0,5.9,101.0,6.4,118.0,7.8,21.0,,,9.0,2.0,7.7,9.0,7.7,10.0,5.6,48.0,6.1
tt0012928,6.1,766,7.9,9.0,,,6.6,16.0,6.4,103.0,5.6,5.6,505.0,6.0,391.0,,,6.5,9.0,6.5,78.0,5.6,295.0,5.9,241.0,,,6.7,7.0,5.8,24.0,5.6,208.0,4.6,55.0,6.6
tt0012938,6.7,2216,7.7,8.0,,,6.9,118.0,6.8,691.0,6.6,6.6,1095.0,6.7,1272.0,,,6.5,68.0,6.8,469.0,6.6,712.0,7.0,646.0,,,7.2,49.0,7.0,216.0,6.6,374.0,5.9,119.0,6.8
tt0012952,6.4,1234,7.2,7.0,,,6.4,69.0,6.3,336.0,6.5,6.5,610.0,6.4,742.0,,,6.4,46.0,6.2,238.0,6.5,437.0,6.6,287.0,,,6.6,23.0,6.6,94.0,6.6,168.0,5.7,118.0,6.8
tt0012973,6.9,566,7.0,7.0,,,7.2,29.0,6.9,201.0,6.8,6.8,202.0,6.9,387.0,,,7.2,25.0,7.0,179.0,6.7,178.0,7.4,44.0,,,8.2,4.0,7.0,16.0,7.7,23.0,6.0,78.0,7.1
tt0012975,6.2,255,7.6,8.0,,,6.0,8.0,6.0,35.0,5.7,5.7,98.0,5.8,117.0,,,6.0,5.0,5.9,30.0,5.7,79.0,5.7,26.0,,,7.3,3.0,6.8,5.0,5.2,18.0,4.9,38.0,6.3
tt0013033,7.1,340,6.6,7.0,,,7.4,13.0,6.8,104.0,7.4,7.4,156.0,7.1,232.0,,,7.6,9.0,6.8,80.0,7.3,136.0,7.3,44.0,,,7.2,4.0,6.7,22.0,7.7,18.0,6.9,55.0,7.3
tt0013059,6.3,343,6.6,7.0,,,6.3,32.0,6.4,162.0,6.4,6.4,83.0,6.3,247.0,,,6.4,28.0,6.3,133.0,6.3,77.0,7.0,34.0,,,5.3,3.0,7.0,25.0,7.7,6.0,6.2,40.0,6.8
tt0013075,7.1,1194,7.2,7.0,10.0,1.0,7.3,72.0,7.1,434.0,7.0,7.0,468.0,7.1,892.0,10.0,1.0,7.1,57.0,7.1,383.0,7.0,431.0,7.6,95.0,,,8.2,15.0,7.7,46.0,6.9,32.0,6.7,134.0,7.2
tt0013085,6.1,336,6.2,6.0,,,5.5,10.0,5.8,68.0,6.3,6.3,165.0,6.1,213.0,,,5.2,6.0,5.8,57.0,6.3,145.0,5.9,29.0,,,5.8,4.0,5.7,9.0,6.0,15.0,5.9,48.0,6.2
tt0013122,6.5,118,6.6,7.0,,,6.5,20.0,6.7,44.0,6.4,6.4,42.0,6.5,95.0,,,6.7,15.0,6.6,39.0,6.4,40.0,6.9,11.0,,,6.0,5.0,8.0,4.0,6.5,2.0,6.3,33.0,7.2
tt0013134,6.2,151,6.7,7.0,,,5.4,5.0,6.3,57.0,6.1,6.1,66.0,6.1,121.0,,,5.2,4.0,6.4,53.0,6.0,62.0,6.8,9.0,,,7.0,1.0,6.5,4.0,7.0,4.0,6.2,40.0,6.2
tt0013140,7.0,3072,7.1,7.0,8.1,6.0,6.9,358.0,7.0,1230.0,7.2,7.2,880.0,7.0,2168.0,8.5,4.0,7.0,289.0,7.0,1051.0,7.1,767.0,6.9,346.0,7.0,2.0,6.7,66.0,6.7,168.0,7.4,102.0,6.6,175.0,7.2
tt0013169,6.5,360,6.7,7.0,,,6.5,34.0,6.4,157.0,6.5,6.5,102.0,6.4,268.0,,,6.6,28.0,6.3,140.0,6.4,93.0,7.2,30.0,,,6.0,5.0,7.5,16.0,7.2,9.0,5.8,45.0,6.7
tt0013201,7.0,1618,7.1,7.0,10.0,1.0,7.1,121.0,7.0,587.0,7.0,7.0,602.0,7.0,1167.0,10.0,1.0,6.8,89.0,7.0,504.0,7.0,548.0,7.5,154.0,,,8.0,31.0,7.3,76.0,7.2,44.0,6.4,162.0,7.2
tt0013223,4.9,225,5.0,5.0,,,4.3,16.0,4.9,82.0,5.2,5.2,82.0,5.0,161.0,,,4.2,14.0,4.9,66.0,5.2,77.0,5.0,18.0,,,5.0,2.0,5.2,13.0,4.0,3.0,4.9,39.0,5.1
tt0013332,6.7,268,7.0,7.0,,,6.2,6.0,6.4,55.0,6.9,6.9,137.0,6.7,176.0,,,4.7,3.0,6.2,41.0,6.9,123.0,7.1,29.0,,,7.7,3.0,7.3,13.0,6.6,12.0,6.4,43.0,7.1
tt0013367,5.4,226,5.7,6.0,,,4.6,13.0,5.6,70.0,5.4,5.4,105.0,5.5,173.0,,,4.7,10.0,5.7,64.0,5.4,97.0,4.5,12.0,,,6.7,3.0,4.5,5.0,5.8,4.0,5.7,45.0,5.7
tt0013372,6.2,415,6.8,7.0,6.0,1.0,6.3,19.0,6.5,97.0,6.0,6.0,226.0,6.2,267.0,6.0,1.0,6.2,15.0,6.5,79.0,6.0,164.0,6.4,77.0,,,6.5,4.0,6.6,14.0,5.9,58.0,5.2,51.0,6.6
tt0013386,6.6,293,6.8,7.0,,,6.5,18.0,6.7,72.0,6.6,6.6,126.0,6.6,201.0,,,6.4,16.0,6.5,65.0,6.7,111.0,6.8,25.0,,,7.0,2.0,7.8,6.0,5.6,14.0,5.8,39.0,6.5
tt0013402,6.7,333,6.9,8.0,,,5.5,9.0,6.9,64.0,6.6,6.6,211.0,6.7,197.0,,,5.4,6.0,6.9,53.0,6.7,135.0,6.1,88.0,,,5.7,3.0,6.4,11.0,6.0,73.0,5.5,44.0,7.3
tt0013404,6.4,310,6.8,7.0,,,5.9,11.0,6.2,62.0,6.5,6.5,165.0,6.2,181.0,,,5.6,7.0,5.9,40.0,6.4,131.0,7.1,60.0,,,7.2,4.0,6.9,21.0,7.3,31.0,6.1,46.0,6.4
tt0013428,6.9,115,7.0,7.0,,,6.9,8.0,6.6,42.0,7.2,7.2,43.0,6.9,86.0,,,6.8,6.0,6.5,36.0,7.2,42.0,7.1,7.0,,,7.5,2.0,8.2,4.0,9.0,1.0,6.4,24.0,7.1
tt0013442,7.9,86620,7.9,8.0,8.2,61.0,7.8,14339.0,7.9,38207.0,8.1,8.1,14471.0,7.9,56708.0,8.1,53.0,7.8,11188.0,7.9,31683.0,8.1,12014.0,7.9,11750.0,8.9,6.0,7.8,2944.0,8.0,6137.0,8.2,2272.0,7.7,620.0,8.0
tt0013450,6.7,706,6.9,7.0,,,6.3,39.0,6.5,232.0,6.9,6.9,306.0,6.7,508.0,,,6.3,27.0,6.4,198.0,6.9,266.0,6.9,82.0,,,6.2,12.0,6.9,31.0,6.9,36.0,6.5,91.0,6.7
tt0013469,6.4,233,6.5,7.0,,,6.2,10.0,6.3,74.0,6.6,6.6,94.0,6.4,159.0,,,5.8,6.0,6.3,62.0,6.6,87.0,6.5,20.0,,,7.2,4.0,6.3,11.0,6.7,5.0,6.5,42.0,6.5
tt0013496,6.9,1528,7.0,7.0,,,7.1,120.0,6.9,630.0,6.8,6.8,500.0,6.8,1125.0,,,7.1,101.0,6.8,559.0,6.7,440.0,7.4,138.0,,,7.0,19.0,7.6,63.0,7.2,52.0,6.5,131.0,6.8
tt0013515,6.7,452,6.9,7.0,,,6.3,13.0,6.6,121.0,6.8,6.8,218.0,6.7,300.0,,,5.8,7.0,6.7,104.0,6.8,177.0,6.5,58.0,,,6.8,6.0,6.2,15.0,6.5,36.0,6.3,73.0,7.0
